customer_id,order_freq_decile,finals_orders,days_to_second,days_to_third,days_2nd_to_3rd,lifespan_days,recency_days,recency_status,first_order_date,last_order_date
7756005540095,D2,2,484.0,,,484,811,Likely churned,2022-10-12 16:00:00+00:00,2024-02-08 16:00:00+00:00
6715986182399,D5,1,,,,0,1039,Likely churned,2023-06-25 16:00:00+00:00,2023-06-25 16:00:00+00:00
7756009570559,D4,1,,,,0,1280,Likely churned,2022-10-27 16:00:00+00:00,2022-10-27 16:00:00+00:00
7756264866047,D4,1,,,,0,1208,Likely churned,2023-01-07 16:00:00+00:00,2023-01-07 16:00:00+00:00
8002072051967,D1,2,3.0,,,3,360,Likely churned,2025-05-01 16:00:00+00:00,2025-05-04 16:00:00+00:00
6336639664383,D1,5,0.0,0.0,0.0,2,1573,Likely churned,2022-01-05 16:00:00+00:00,2022-01-07 16:00:00+00:00
7756440436991,D4,1,,,,0,669,Likely churned,2024-06-29 16:00:00+00:00,2024-06-29 16:00:00+00:00
6327406952703,D2,2,13.0,,,13,1414,Likely churned,2022-06-02 16:00:00+00:00,2022-06-15 16:00:00+00:00
6424267260159,D5,1,,,,0,1453,Likely churned,2022-05-07 16:00:00+00:00,2022-05-07 16:00:00+00:00
6423598498047,D5,1,,,,0,1509,Likely churned,2022-03-12 16:00:00+00:00,2022-03-12 16:00:00+00:00
8040106819839,D3,1,,,,0,333,Likely churned,2025-05-31 16:00:00+00:00,2025-05-31 16:00:00+00:00
7944776253695,D3,1,,,,0,346,Likely churned,2025-05-18 16:00:00+00:00,2025-05-18 16:00:00+00:00
8175537717503,D3,1,,,,0,136,At-risk,2025-12-14 16:00:00+00:00,2025-12-14 16:00:00+00:00
8252778774783,D3,1,,,,0,261,Likely churned,2025-08-11 16:00:00+00:00,2025-08-11 16:00:00+00:00
8364274221311,D3,1,,,,0,208,Likely churned,2025-10-03 16:00:00+00:00,2025-10-03 16:00:00+00:00
8717072433407,D2,1,,,,0,93,At-risk,2026-01-26 16:00:00+00:00,2026-01-26 16:00:00+00:00
7845481414911,D1,3,65.0,129.0,64.0,129,312,Likely churned,2025-02-12 16:00:00+00:00,2025-06-21 16:00:00+00:00
7756431196415,D4,1,,,,0,701,Likely churned,2024-05-28 16:00:00+00:00,2024-05-28 16:00:00+00:00
8821739782399,D2,1,,,,0,57,Active,2026-03-03 16:00:00+00:00,2026-03-03 16:00:00+00:00
8800514015487,D2,1,,,,0,65,Active,2026-02-23 16:00:00+00:00,2026-02-23 16:00:00+00:00
8799603196159,D2,1,,,,0,65,Active,2026-02-23 16:00:00+00:00,2026-02-23 16:00:00+00:00
8800377176319,D2,1,,,,0,65,Active,2026-02-23 16:00:00+00:00,2026-02-23 16:00:00+00:00
7756043911423,D4,1,,,,0,1539,Likely churned,2022-02-10 16:00:00+00:00,2022-02-10 16:00:00+00:00
7756044140799,D4,1,,,,0,1540,Likely churned,2022-02-09 16:00:00+00:00,2022-02-09 16:00:00+00:00
6327612276991,D5,1,,,,0,1511,Likely churned,2022-03-10 16:00:00+00:00,2022-03-10 16:00:00+00:00
6327777001727,D5,1,,,,0,1511,Likely churned,2022-03-10 16:00:00+00:00,2022-03-10 16:00:00+00:00
6423595024639,D5,1,,,,0,1485,Likely churned,2022-04-05 16:00:00+00:00,2022-04-05 16:00:00+00:00
7963035402495,D3,1,,,,0,377,Likely churned,2025-04-17 16:00:00+00:00,2025-04-17 16:00:00+00:00
8794406584575,D2,1,,,,0,68,Active,2026-02-20 16:00:00+00:00,2026-02-20 16:00:00+00:00
8796562194687,D2,1,,,,0,67,Active,2026-02-21 16:00:00+00:00,2026-02-21 16:00:00+00:00
8869115035903,D2,1,,,,0,38,Active,2026-03-22 16:00:00+00:00,2026-03-22 16:00:00+00:00
8182055305471,D3,1,,,,0,65,Active,2026-02-23 16:00:00+00:00,2026-02-23 16:00:00+00:00
8779097800959,D2,1,,,,0,75,Active,2026-02-13 16:00:00+00:00,2026-02-13 16:00:00+00:00
7756000329983,D4,1,,,,0,1313,Likely churned,2022-09-24 16:00:00+00:00,2022-09-24 16:00:00+00:00
7756355666175,D4,1,,,,0,76,Active,2026-02-12 16:00:00+00:00,2026-02-12 16:00:00+00:00
6532505764095,D5,1,,,,0,1240,Likely churned,2022-12-06 16:00:00+00:00,2022-12-06 16:00:00+00:00
7756467831039,D4,1,,,,0,580,Likely churned,2024-09-26 16:00:00+00:00,2024-09-26 16:00:00+00:00
7755974050047,D2,2,246.0,,,246,1091,Likely churned,2022-08-31 16:00:00+00:00,2023-05-04 16:00:00+00:00
7756377293055,D4,1,,,,0,973,Likely churned,2023-08-30 16:00:00+00:00,2023-08-30 16:00:00+00:00
8875288789247,D2,1,,,,0,37,Active,2026-03-23 16:00:00+00:00,2026-03-23 16:00:00+00:00
7756435456255,D4,1,,,,0,690,Likely churned,2024-06-08 16:00:00+00:00,2024-06-08 16:00:00+00:00
6327653662975,D5,1,,,,0,1415,Likely churned,2022-06-14 16:00:00+00:00,2022-06-14 16:00:00+00:00
7756385976575,D1,2,42.0,,,42,880,Likely churned,2023-10-20 16:00:00+00:00,2023-12-01 16:00:00+00:00
7756002164991,D4,1,,,,0,1340,Likely churned,2022-08-28 16:00:00+00:00,2022-08-28 16:00:00+00:00
7756484673791,D1,2,22.0,,,22,482,Likely churned,2024-12-11 16:00:00+00:00,2025-01-02 16:00:00+00:00
7756034834687,D4,1,,,,0,1451,Likely churned,2022-05-09 16:00:00+00:00,2022-05-09 16:00:00+00:00
7756404359423,D4,1,,,,0,827,Likely churned,2024-01-23 16:00:00+00:00,2024-01-23 16:00:00+00:00
7756440109311,D4,1,,,,0,669,Likely churned,2024-06-29 16:00:00+00:00,2024-06-29 16:00:00+00:00
6423223927039,D5,1,,,,0,1325,Likely churned,2022-09-12 16:00:00+00:00,2022-09-12 16:00:00+00:00
7756036047103,D1,2,105.0,,,105,1462,Likely churned,2022-01-13 16:00:00+00:00,2022-04-28 16:00:00+00:00
7756358222079,D4,1,,,,0,1119,Likely churned,2023-04-06 16:00:00+00:00,2023-04-06 16:00:00+00:00
8758015328511,D2,1,,,,0,84,Active,2026-02-04 16:00:00+00:00,2026-02-04 16:00:00+00:00
8484593008895,D2,1,,,,0,182,Likely churned,2025-10-29 16:00:00+00:00,2025-10-29 16:00:00+00:00
8835264250111,D2,1,,,,0,52,Active,2026-03-08 16:00:00+00:00,2026-03-08 16:00:00+00:00
7756439126271,D4,1,,,,0,672,Likely churned,2024-06-26 16:00:00+00:00,2024-06-26 16:00:00+00:00
7756037193983,D1,3,15.0,19.0,4.0,19,1472,Likely churned,2022-03-30 16:00:00+00:00,2022-04-18 16:00:00+00:00
8566936469759,D2,1,,,,0,102,At-risk,2026-01-17 16:00:00+00:00,2026-01-17 16:00:00+00:00
8744074248447,D2,1,,,,0,85,Active,2026-02-03 16:00:00+00:00,2026-02-03 16:00:00+00:00
6423594533119,D2,2,394.0,,,394,1087,Likely churned,2022-04-09 16:00:00+00:00,2023-05-08 16:00:00+00:00
7756440994047,D4,1,,,,0,668,Likely churned,2024-06-30 16:00:00+00:00,2024-06-30 16:00:00+00:00
7755968905471,D1,3,6.0,90.0,84.0,90,1367,Likely churned,2022-05-03 16:00:00+00:00,2022-08-01 16:00:00+00:00
7755976147199,D4,1,,,,0,1509,Likely churned,2022-03-12 16:00:00+00:00,2022-03-12 16:00:00+00:00
6327524688127,D5,1,,,,0,1491,Likely churned,2022-03-30 16:00:00+00:00,2022-03-30 16:00:00+00:00
6327698194687,D5,1,,,,0,1345,Likely churned,2022-08-23 16:00:00+00:00,2022-08-23 16:00:00+00:00
8635191984383,D2,1,,,,0,131,At-risk,2025-12-19 16:00:00+00:00,2025-12-19 16:00:00+00:00
6423592730879,D5,1,,,,0,1467,Likely churned,2022-04-23 16:00:00+00:00,2022-04-23 16:00:00+00:00
7756264898815,D4,1,,,,0,1207,Likely churned,2023-01-08 16:00:00+00:00,2023-01-08 16:00:00+00:00
6620088500479,D5,1,,,,0,1127,Likely churned,2023-03-29 16:00:00+00:00,2023-03-29 16:00:00+00:00
8798684545279,D2,1,,,,0,66,Active,2026-02-22 16:00:00+00:00,2026-02-22 16:00:00+00:00
8827870347519,D2,1,,,,0,55,Active,2026-03-05 16:00:00+00:00,2026-03-05 16:00:00+00:00
8612424483071,D2,1,,,,0,138,At-risk,2025-12-12 16:00:00+00:00,2025-12-12 16:00:00+00:00
7756439027967,D4,1,,,,0,672,Likely churned,2024-06-26 16:00:00+00:00,2024-06-26 16:00:00+00:00
7756470681855,D4,1,,,,0,572,Likely churned,2024-10-04 16:00:00+00:00,2024-10-04 16:00:00+00:00
7756035916031,D4,1,,,,0,1461,Likely churned,2022-04-29 16:00:00+00:00,2022-04-29 16:00:00+00:00
8437151236351,D2,1,,,,0,194,Likely churned,2025-10-17 16:00:00+00:00,2025-10-17 16:00:00+00:00
8488362180863,D2,1,,,,0,180,Likely churned,2025-10-31 16:00:00+00:00,2025-10-31 16:00:00+00:00
8653085704447,D2,1,,,,0,124,At-risk,2025-12-26 16:00:00+00:00,2025-12-26 16:00:00+00:00
7756016091391,D2,2,184.0,,,184,1337,Likely churned,2022-02-28 16:00:00+00:00,2022-08-31 16:00:00+00:00
7756015141119,D4,1,,,,0,1319,Likely churned,2022-09-18 16:00:00+00:00,2022-09-18 16:00:00+00:00
7756030411007,D4,1,,,,0,1413,Likely churned,2022-06-16 16:00:00+00:00,2022-06-16 16:00:00+00:00
7756422512895,D4,1,,,,0,731,Likely churned,2024-04-28 16:00:00+00:00,2024-04-28 16:00:00+00:00
7756362842367,D4,1,,,,0,1059,Likely churned,2023-06-05 16:00:00+00:00,2023-06-05 16:00:00+00:00
7756364284159,D4,1,,,,0,1044,Likely churned,2023-06-20 16:00:00+00:00,2023-06-20 16:00:00+00:00
7756020351231,D4,1,,,,0,1464,Likely churned,2022-04-26 16:00:00+00:00,2022-04-26 16:00:00+00:00
7756018516223,D2,2,382.0,,,382,976,Likely churned,2022-08-10 16:00:00+00:00,2023-08-27 16:00:00+00:00
8452477878527,D2,1,,,,0,190,Likely churned,2025-10-21 16:00:00+00:00,2025-10-21 16:00:00+00:00
8800153993471,D2,1,,,,0,65,Active,2026-02-23 16:00:00+00:00,2026-02-23 16:00:00+00:00
6593253343487,D5,1,,,,0,1151,Likely churned,2023-03-05 16:00:00+00:00,2023-03-05 16:00:00+00:00
7572782612735,D5,1,,,,0,558,Likely churned,2024-10-18 16:00:00+00:00,2024-10-18 16:00:00+00:00
7817996632319,D4,1,,,,0,459,Likely churned,2025-01-25 16:00:00+00:00,2025-01-25 16:00:00+00:00
8150100574463,D3,1,,,,0,312,Likely churned,2025-06-21 16:00:00+00:00,2025-06-21 16:00:00+00:00
8251529855231,D3,1,,,,0,261,Likely churned,2025-08-11 16:00:00+00:00,2025-08-11 16:00:00+00:00
7756431294719,D4,1,,,,0,701,Likely churned,2024-05-28 16:00:00+00:00,2024-05-28 16:00:00+00:00
8275451150591,D3,1,,,,0,253,Likely churned,2025-08-19 16:00:00+00:00,2025-08-19 16:00:00+00:00
7755945017599,D2,2,184.0,,,184,1282,Likely churned,2022-04-24 16:00:00+00:00,2022-10-25 16:00:00+00:00
8721866129663,D2,1,,,,0,91,At-risk,2026-01-28 16:00:00+00:00,2026-01-28 16:00:00+00:00
8847684993279,D2,1,,,,0,46,Active,2026-03-14 16:00:00+00:00,2026-03-14 16:00:00+00:00
8079619653887,D3,1,,,,0,339,Likely churned,2025-05-25 16:00:00+00:00,2025-05-25 16:00:00+00:00
8436001407231,D2,1,,,,0,194,Likely churned,2025-10-17 16:00:00+00:00,2025-10-17 16:00:00+00:00
8796526772479,D2,1,,,,0,67,Active,2026-02-21 16:00:00+00:00,2026-02-21 16:00:00+00:00
8870517539071,D2,1,,,,0,38,Active,2026-03-22 16:00:00+00:00,2026-03-22 16:00:00+00:00
7756347736319,D4,1,,,,0,580,Likely churned,2024-09-26 16:00:00+00:00,2024-09-26 16:00:00+00:00
7756459180287,D4,1,,,,0,615,Likely churned,2024-08-22 16:00:00+00:00,2024-08-22 16:00:00+00:00
7756463079679,D4,1,,,,0,601,Likely churned,2024-09-05 16:00:00+00:00,2024-09-05 16:00:00+00:00
7756467470591,D4,1,,,,0,576,Likely churned,2024-09-30 16:00:00+00:00,2024-09-30 16:00:00+00:00
7756468683007,D4,1,,,,0,577,Likely churned,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00
7756354584831,D1,3,42.0,84.0,42.0,84,1051,Likely churned,2023-03-21 16:00:00+00:00,2023-06-13 16:00:00+00:00
8841657483519,D2,1,,,,0,49,Active,2026-03-11 16:00:00+00:00,2026-03-11 16:00:00+00:00
7756045025535,D4,1,,,,0,1555,Likely churned,2022-01-25 16:00:00+00:00,2022-01-25 16:00:00+00:00
8465112105215,D2,1,,,,0,188,Likely churned,2025-10-23 16:00:00+00:00,2025-10-23 16:00:00+00:00
6329832046847,D5,1,,,,0,1338,Likely churned,2022-08-30 16:00:00+00:00,2022-08-30 16:00:00+00:00
7755979718911,D2,2,11.0,,,11,1569,Likely churned,2021-12-31 16:00:00+00:00,2022-01-11 16:00:00+00:00
7108628939007,D5,1,,,,0,787,Likely churned,2024-03-03 16:00:00+00:00,2024-03-03 16:00:00+00:00
8720535388415,D2,1,,,,0,91,At-risk,2026-01-28 16:00:00+00:00,2026-01-28 16:00:00+00:00
7755966578943,D2,2,0.0,,,0,1365,Likely churned,2022-08-03 16:00:00+00:00,2022-08-03 16:00:00+00:00
6334095098111,D2,2,64.0,,,64,1465,Likely churned,2022-02-20 16:00:00+00:00,2022-04-25 16:00:00+00:00
7960785453311,D1,2,154.0,,,154,226,Likely churned,2025-04-14 16:00:00+00:00,2025-09-15 16:00:00+00:00
6329630163199,D5,1,,,,0,1462,Likely churned,2022-04-28 16:00:00+00:00,2022-04-28 16:00:00+00:00
6329873727743,D5,1,,,,0,1456,Likely churned,2022-05-04 16:00:00+00:00,2022-05-04 16:00:00+00:00
7899396669695,D3,1,,,,0,413,Likely churned,2025-03-12 16:00:00+00:00,2025-03-12 16:00:00+00:00
7756407046399,D1,2,32.0,,,32,767,Likely churned,2024-02-20 16:00:00+00:00,2024-03-23 16:00:00+00:00
7756017303807,D4,1,,,,0,1343,Likely churned,2022-08-25 16:00:00+00:00,2022-08-25 16:00:00+00:00
7756034867455,D1,3,51.0,121.0,70.0,121,1453,Likely churned,2022-01-06 16:00:00+00:00,2022-05-07 16:00:00+00:00
7756040274175,D1,2,27.0,,,27,1516,Likely churned,2022-02-06 16:00:00+00:00,2022-03-05 16:00:00+00:00
7756468781311,D4,1,,,,0,578,Likely churned,2024-09-28 16:00:00+00:00,2024-09-28 16:00:00+00:00
7756470583551,D4,1,,,,0,574,Likely churned,2024-10-02 16:00:00+00:00,2024-10-02 16:00:00+00:00
6423593746687,D2,2,98.0,,,98,1476,Likely churned,2022-01-06 16:00:00+00:00,2022-04-14 16:00:00+00:00
8284492071167,D3,1,,,,0,250,Likely churned,2025-08-22 16:00:00+00:00,2025-08-22 16:00:00+00:00
8861155229951,D2,1,,,,0,41,Active,2026-03-19 16:00:00+00:00,2026-03-19 16:00:00+00:00
6327530193151,D5,1,,,,0,271,Likely churned,2025-08-01 16:00:00+00:00,2025-08-01 16:00:00+00:00
7756260606207,D4,1,,,,0,1186,Likely churned,2023-01-29 16:00:00+00:00,2023-01-29 16:00:00+00:00
7756030935295,D4,1,,,,0,1421,Likely churned,2022-06-08 16:00:00+00:00,2022-06-08 16:00:00+00:00
7756038209791,D4,1,,,,0,1486,Likely churned,2022-04-04 16:00:00+00:00,2022-04-04 16:00:00+00:00
6327743545599,D2,2,32.0,,,32,1544,Likely churned,2022-01-04 16:00:00+00:00,2022-02-05 16:00:00+00:00
8309050933503,D3,1,,,,0,236,Likely churned,2025-09-05 16:00:00+00:00,2025-09-05 16:00:00+00:00
8110306787583,D3,1,,,,0,328,Likely churned,2025-06-05 16:00:00+00:00,2025-06-05 16:00:00+00:00
7567425732863,D5,1,,,,0,562,Likely churned,2024-10-14 16:00:00+00:00,2024-10-14 16:00:00+00:00
7756432539903,D4,1,,,,0,700,Likely churned,2024-05-29 16:00:00+00:00,2024-05-29 16:00:00+00:00
7943632584959,D3,1,,,,0,390,Likely churned,2025-04-04 16:00:00+00:00,2025-04-04 16:00:00+00:00
7944984461567,D3,1,,,,0,389,Likely churned,2025-04-05 16:00:00+00:00,2025-04-05 16:00:00+00:00
7756486115583,D4,1,,,,0,499,Likely churned,2024-12-16 16:00:00+00:00,2024-12-16 16:00:00+00:00
7756007964927,D4,1,,,,0,1283,Likely churned,2022-10-24 16:00:00+00:00,2022-10-24 16:00:00+00:00
8657403445503,D2,1,,,,0,122,At-risk,2025-12-28 16:00:00+00:00,2025-12-28 16:00:00+00:00
7946308026623,D3,1,,,,0,387,Likely churned,2025-04-07 16:00:00+00:00,2025-04-07 16:00:00+00:00
8306167054591,D3,1,,,,0,237,Likely churned,2025-09-04 16:00:00+00:00,2025-09-04 16:00:00+00:00
6961928438015,D5,1,,,,0,865,Likely churned,2023-12-16 16:00:00+00:00,2023-12-16 16:00:00+00:00
8353020543231,D3,1,,,,0,213,Likely churned,2025-09-28 16:00:00+00:00,2025-09-28 16:00:00+00:00
7756038635775,D1,2,0.0,,,0,1493,Likely churned,2022-03-28 16:00:00+00:00,2022-03-28 16:00:00+00:00
8303046361343,D3,1,,,,0,239,Likely churned,2025-09-02 16:00:00+00:00,2025-09-02 16:00:00+00:00
6532504453375,D1,3,31.0,73.0,42.0,73,1360,Likely churned,2022-05-27 16:00:00+00:00,2022-08-08 16:00:00+00:00
8291463627007,D3,1,,,,0,246,Likely churned,2025-08-26 16:00:00+00:00,2025-08-26 16:00:00+00:00
7829353070847,D3,1,,,,0,1562,Likely churned,2022-01-18 16:00:00+00:00,2022-01-18 16:00:00+00:00
6423593681151,D5,1,,,,0,1475,Likely churned,2022-04-15 16:00:00+00:00,2022-04-15 16:00:00+00:00
8341148041471,D3,1,,,,0,220,Likely churned,2025-09-21 16:00:00+00:00,2025-09-21 16:00:00+00:00
8275588153599,D3,1,,,,0,253,Likely churned,2025-08-19 16:00:00+00:00,2025-08-19 16:00:00+00:00
7900598927615,D3,1,,,,0,412,Likely churned,2025-03-13 16:00:00+00:00,2025-03-13 16:00:00+00:00
7901894574335,D3,1,,,,0,411,Likely churned,2025-03-14 16:00:00+00:00,2025-03-14 16:00:00+00:00
7756359106815,D4,1,,,,0,1099,Likely churned,2023-04-26 16:00:00+00:00,2023-04-26 16:00:00+00:00
8336949149951,D3,1,,,,0,223,Likely churned,2025-09-18 16:00:00+00:00,2025-09-18 16:00:00+00:00
7938808807679,D3,1,,,,0,325,Likely churned,2025-06-08 16:00:00+00:00,2025-06-08 16:00:00+00:00
7948679774463,D3,1,,,,0,77,Active,2026-02-11 16:00:00+00:00,2026-02-11 16:00:00+00:00
8709102731519,D2,1,,,,0,98,At-risk,2026-01-21 16:00:00+00:00,2026-01-21 16:00:00+00:00
7914152001791,D3,1,,,,0,406,Likely churned,2025-03-19 16:00:00+00:00,2025-03-19 16:00:00+00:00
7756485427455,D4,1,,,,0,501,Likely churned,2024-12-14 16:00:00+00:00,2024-12-14 16:00:00+00:00
7756487459071,D4,1,,,,0,491,Likely churned,2024-12-24 16:00:00+00:00,2024-12-24 16:00:00+00:00
7146957078783,D5,1,,,,0,767,Likely churned,2024-03-23 16:00:00+00:00,2024-03-23 16:00:00+00:00
8249131860223,D3,1,,,,0,262,Likely churned,2025-08-10 16:00:00+00:00,2025-08-10 16:00:00+00:00
7938603286783,D3,1,,,,0,391,Likely churned,2025-04-03 16:00:00+00:00,2025-04-03 16:00:00+00:00
6532456907007,D5,1,,,,0,1193,Likely churned,2023-01-22 16:00:00+00:00,2023-01-22 16:00:00+00:00
6532496064767,D5,1,,,,0,1222,Likely churned,2022-12-24 16:00:00+00:00,2022-12-24 16:00:00+00:00
7756007080191,D4,1,,,,0,1288,Likely churned,2022-10-19 16:00:00+00:00,2022-10-19 16:00:00+00:00
7756194939135,D4,1,,,,0,1177,Likely churned,2023-02-07 16:00:00+00:00,2023-02-07 16:00:00+00:00
7756352127231,D1,2,101.0,,,101,1048,Likely churned,2023-03-07 16:00:00+00:00,2023-06-16 16:00:00+00:00
7756357468415,D4,1,,,,0,1127,Likely churned,2023-03-29 16:00:00+00:00,2023-03-29 16:00:00+00:00
7756413468927,D4,1,,,,0,771,Likely churned,2024-03-19 16:00:00+00:00,2024-03-19 16:00:00+00:00
7756421955839,D4,1,,,,0,733,Likely churned,2024-04-26 16:00:00+00:00,2024-04-26 16:00:00+00:00
7756430278911,D4,1,,,,0,702,Likely churned,2024-05-27 16:00:00+00:00,2024-05-27 16:00:00+00:00
7756466389247,D1,2,37.0,,,37,547,Likely churned,2024-09-22 16:00:00+00:00,2024-10-29 16:00:00+00:00
7756420350207,D1,2,28.0,,,28,710,Likely churned,2024-04-21 16:00:00+00:00,2024-05-19 16:00:00+00:00
6532515463423,D5,1,,,,0,1207,Likely churned,2023-01-08 16:00:00+00:00,2023-01-08 16:00:00+00:00
7756283052287,D4,1,,,,0,1163,Likely churned,2023-02-21 16:00:00+00:00,2023-02-21 16:00:00+00:00
7756359926015,D4,1,,,,0,1095,Likely churned,2023-04-30 16:00:00+00:00,2023-04-30 16:00:00+00:00
7756457050367,D4,1,,,,0,631,Likely churned,2024-08-06 16:00:00+00:00,2024-08-06 16:00:00+00:00
6329604210943,D5,1,,,,0,98,At-risk,2026-01-21 16:00:00+00:00,2026-01-21 16:00:00+00:00
8670310531327,D2,1,,,,0,116,At-risk,2026-01-03 16:00:00+00:00,2026-01-03 16:00:00+00:00
8875323588863,D2,1,,,,0,37,Active,2026-03-23 16:00:00+00:00,2026-03-23 16:00:00+00:00
7313089888511,D5,1,,,,0,699,Likely churned,2024-05-30 16:00:00+00:00,2024-05-30 16:00:00+00:00
7756040372479,D4,1,,,,0,1518,Likely churned,2022-03-03 16:00:00+00:00,2022-03-03 16:00:00+00:00
7755966841087,D5,1,,,,0,1459,Likely churned,2022-05-01 16:00:00+00:00,2022-05-01 16:00:00+00:00
6328226644223,D5,1,,,,0,928,Likely churned,2023-10-14 16:00:00+00:00,2023-10-14 16:00:00+00:00
7756261949695,D4,1,,,,0,1231,Likely churned,2022-12-15 16:00:00+00:00,2022-12-15 16:00:00+00:00
7946024288511,D3,1,,,,0,388,Likely churned,2025-04-06 16:00:00+00:00,2025-04-06 16:00:00+00:00
6327507452159,D5,1,,,,0,1519,Likely churned,2022-03-02 16:00:00+00:00,2022-03-02 16:00:00+00:00
7460404625663,D5,1,,,,0,617,Likely churned,2024-08-20 16:00:00+00:00,2024-08-20 16:00:00+00:00
7756361859327,D1,2,84.0,,,84,991,Likely churned,2023-05-20 16:00:00+00:00,2023-08-12 16:00:00+00:00
7756038471935,D1,2,2.0,,,2,1489,Likely churned,2022-03-30 16:00:00+00:00,2022-04-01 16:00:00+00:00
7756266275071,D4,1,,,,0,1194,Likely churned,2023-01-21 16:00:00+00:00,2023-01-21 16:00:00+00:00
8728781127935,D2,1,,,,0,88,Active,2026-01-31 16:00:00+00:00,2026-01-31 16:00:00+00:00
7756046336255,D1,2,502.0,,,502,1065,Likely churned,2022-01-13 16:00:00+00:00,2023-05-30 16:00:00+00:00
8090067173631,D3,1,,,,0,336,Likely churned,2025-05-28 16:00:00+00:00,2025-05-28 16:00:00+00:00
7756045517055,D4,1,,,,0,1561,Likely churned,2022-01-19 16:00:00+00:00,2022-01-19 16:00:00+00:00
7755981193471,D4,1,,,,0,1426,Likely churned,2022-06-03 16:00:00+00:00,2022-06-03 16:00:00+00:00
7756030968063,D4,1,,,,0,1421,Likely churned,2022-06-08 16:00:00+00:00,2022-06-08 16:00:00+00:00
7756031099135,D4,1,,,,0,1423,Likely churned,2022-06-06 16:00:00+00:00,2022-06-06 16:00:00+00:00
7756032246015,D4,1,,,,0,1427,Likely churned,2022-06-02 16:00:00+00:00,2022-06-02 16:00:00+00:00
7756026577151,D4,1,,,,0,1458,Likely churned,2022-05-02 16:00:00+00:00,2022-05-02 16:00:00+00:00
7756357730559,D4,1,,,,0,1126,Likely churned,2023-03-30 16:00:00+00:00,2023-03-30 16:00:00+00:00
7756042895615,D1,2,336.0,,,336,1195,Likely churned,2022-02-18 16:00:00+00:00,2023-01-20 16:00:00+00:00
7918399881471,D3,1,,,,0,404,Likely churned,2025-03-21 16:00:00+00:00,2025-03-21 16:00:00+00:00
6423463919871,D5,1,,,,0,1452,Likely churned,2022-05-08 16:00:00+00:00,2022-05-08 16:00:00+00:00
6329698124031,D5,1,,,,0,1556,Likely churned,2022-01-24 16:00:00+00:00,2022-01-24 16:00:00+00:00
7756033884415,D4,1,,,,0,1440,Likely churned,2022-05-20 16:00:00+00:00,2022-05-20 16:00:00+00:00
7756037357823,D1,2,414.0,,,414,1059,Likely churned,2022-04-17 16:00:00+00:00,2023-06-05 16:00:00+00:00
7756260933887,D1,2,92.0,,,92,668,Likely churned,2024-03-30 16:00:00+00:00,2024-06-30 16:00:00+00:00
7756044435711,D4,1,,,,0,1543,Likely churned,2022-02-06 16:00:00+00:00,2022-02-06 16:00:00+00:00
7755940135167,D5,1,,,,0,1280,Likely churned,2022-10-27 16:00:00+00:00,2022-10-27 16:00:00+00:00
6692441456895,D5,1,,,,0,1055,Likely churned,2023-06-09 16:00:00+00:00,2023-06-09 16:00:00+00:00
6823871906047,D5,1,,,,0,947,Likely churned,2023-09-25 16:00:00+00:00,2023-09-25 16:00:00+00:00
6875347910911,D5,1,,,,0,914,Likely churned,2023-10-28 16:00:00+00:00,2023-10-28 16:00:00+00:00
6423595254015,D5,1,,,,0,1487,Likely churned,2022-04-03 16:00:00+00:00,2022-04-03 16:00:00+00:00
6423592272127,D5,1,,,,0,1465,Likely churned,2022-04-25 16:00:00+00:00,2022-04-25 16:00:00+00:00
6424267686143,D5,1,,,,0,1454,Likely churned,2022-05-06 16:00:00+00:00,2022-05-06 16:00:00+00:00
8086485106943,D3,1,,,,0,337,Likely churned,2025-05-27 16:00:00+00:00,2025-05-27 16:00:00+00:00
7756036014335,D4,1,,,,0,1462,Likely churned,2022-04-28 16:00:00+00:00,2022-04-28 16:00:00+00:00
8015555100927,D3,1,,,,0,360,Likely churned,2025-05-04 16:00:00+00:00,2025-05-04 16:00:00+00:00
8015556968703,D3,1,,,,0,360,Likely churned,2025-05-04 16:00:00+00:00,2025-05-04 16:00:00+00:00
6423594860799,D5,1,,,,0,1484,Likely churned,2022-04-06 16:00:00+00:00,2022-04-06 16:00:00+00:00
7756318507263,D4,1,,,,0,734,Likely churned,2024-04-25 16:00:00+00:00,2024-04-25 16:00:00+00:00
6329633571071,D5,1,,,,0,1441,Likely churned,2022-05-19 16:00:00+00:00,2022-05-19 16:00:00+00:00
6327743709439,D5,1,,,,0,1132,Likely churned,2023-03-24 16:00:00+00:00,2023-03-24 16:00:00+00:00
6602513154303,D5,1,,,,0,1143,Likely churned,2023-03-13 16:00:00+00:00,2023-03-13 16:00:00+00:00
7177783116031,D5,1,,,,0,750,Likely churned,2024-04-09 16:00:00+00:00,2024-04-09 16:00:00+00:00
7475190006015,D5,1,,,,0,607,Likely churned,2024-08-30 16:00:00+00:00,2024-08-30 16:00:00+00:00
7520723403007,D5,1,,,,0,579,Likely churned,2024-09-27 16:00:00+00:00,2024-09-27 16:00:00+00:00
7522680701183,D5,1,,,,0,577,Likely churned,2024-09-29 16:00:00+00:00,2024-09-29 16:00:00+00:00
7549590896895,D5,1,,,,0,566,Likely churned,2024-10-10 16:00:00+00:00,2024-10-10 16:00:00+00:00
7584980435199,D5,1,,,,0,547,Likely churned,2024-10-29 16:00:00+00:00,2024-10-29 16:00:00+00:00
